,Energy consumption,Energy production,CO2 emission,clusters,cluster
1122,5.907913096,3.433765936,338.771997,4,black
1123,2.667261386,7.590083813,157.5240683,4,black
1124,9.910299972,8.565279876,585.1949375,1,Rose pink
1126,0.166368222,0.066563343,6.039373807,0,Pink
1127,2.087422427,2.509482725,122.4567069,4,black
1128,0.001308167,0.0,0.09395,0,Pink
1129,3.004616507,8.021235185,135.0349546,4,black
1130,1.28700807,2.061191807,83.20006334,0,Pink
1131,0.284180673,0.836187834,17.00006004,0,Pink
1132,0.121073153,0.091998452,2.245567354,0,Pink
1133,0.173541637,0.13814258,9.319648541,0,Pink
1134,0.026428278,0.00775063,0.80338105,0,Pink
1135,0.112489454,0.068452497,4.637862111,0,Pink
1136,1.559688935,7.41833356,82.85727868,0,Pink
1137,0.168775405,3.058931213,8.475143938,0,Pink
1138,0.008914564,0.0,0.6,0,Pink
1139,3.298939639,3.8904323,151.9936417,4,black
1140,0.124554067,0.046331502,10.23672109,0,Pink
1141,0.02017945,0.0,1.0,0,Pink
1142,5.346814877,10.84502569,381.4801814,1,Rose pink
1143,1.543972815,0.525031538,76.76717589,0,Pink
1144,0.656835706,1.65683658,37.23831437,0,Pink
1145,0.5461164,0.511238066,25.31044857,0,Pink
1146,0.768129715,0.582746763,42.75261806,0,Pink
1147,0.024621201,0.003348856,1.551695148,0,Pink
1148,1.153268061,0.082628169,64.14220725,0,Pink
1149,2.77199394,0.496805109,139.5157494,4,black
1150,0.010214075,0.006663983,1.0,0,Pink
1151,0.047978104,4.96e-05,2.5,0,Pink
1152,0.010795871,0.0,0.6,0,Pink
1153,0.040769726,0.04589465,0.364410679,0,Pink
1154,0.208721518,0.620261717,11.2314096,0,Pink
1155,0.187789605,0.142992059,11.00687131,0,Pink
1156,0.061736444,0.021423421,4.061087521,0,Pink
1157,9.589614685,8.420774858,342.0014652,1,Rose pink
1158,0.002033656,0.0,0.09531,0,Pink
1159,0.177669308,0.972458838,6.610135774,0,Pink
1160,0.828178347,0.439570054,46.11988933,0,Pink
1161,0.017658161,0.000792141,1.1,0,Pink
1162,0.252522161,0.563451254,15.4819503,0,Pink
1163,0.00426485,0.000912548,0.4,0,Pink
1164,0.010158815,6.94e-05,0.3,0,Pink
1165,0.044516284,0.000644735,3.60042594,0,Pink
1166,0.10368876,0.232917249,3.4,0,Pink
1167,13.81675614,19.11026251,573.2709384,1,Rose pink
1168,0.007457443,0.0,0.4,0,Pink
1169,0.005246424,0.001378741,0.3,0,Pink
1170,0.003796554,0.3596736,0.2,0,Pink
1171,1.26699248,0.394978515,63.50414509,0,Pink
1173,1.291920863,3.501874576,47.3315143,0,Pink
1174,0.002464226,4.96e-05,0.1,0,Pink
1175,0.029156608,0.529767263,1.335411188,0,Pink
1176,0.099337542,0.116762711,1.723049485,0,Pink
1177,0.175681794,0.082916236,6.271136458,0,Pink
1178,0.406914695,0.159333744,21.9196612,0,Pink
1179,0.344066911,0.140922398,28.86738089,0,Pink
1180,0.121781845,9.92e-06,8.742040298,0,Pink
1181,1.84434952,1.365861552,118.7874643,0,Pink
1182,0.111555829,0.195399799,6.338240843,0,Pink
1183,0.891680377,1.22204359,51.43375974,0,Pink
1184,0.010741764,0.0,1.9,0,Pink
1185,0.00230118,0.000269797,0.0924,0,Pink
1186,0.282487017,0.017645901,17.52767233,0,Pink
1187,0.50517545,1.266181638,22.64197364,0,Pink
1188,2.917422217,3.58107686,159.1965313,4,black
1189,0.124157437,0.039681423,6.203891502,0,Pink
1190,0.094908355,0.762193754,2.750287875,0,Pink
1191,0.007958161,1.98e-05,0.7,0,Pink
1192,0.094748049,0.00128947,5.700561989,0,Pink
1193,0.020314162,0.013914713,0.953063891,0,Pink
1194,0.107383775,0.032544239,4.600017068,0,Pink
1195,0.031714413,0.004494299,2.500006349,0,Pink
1196,1.333356998,0.448080903,51.20242946,0,Pink
1197,11.46526781,5.193034125,421.1973666,1,Rose pink
1198,0.04601228,0.522869622,1.99617599,0,Pink
1199,0.005427631,9.92e-06,0.3,0,Pink
1200,0.141171225,0.054849719,5.015082568,0,Pink
1201,14.57762015,5.54045559,844.3144931,2,Lilac
1202,0.141417164,0.068278427,6.5,0,Pink
1203,1.490026093,0.420461387,106.5119106,0,Pink
1204,0.003519108,0.0,0.2,0,Pink
1205,0.033250225,0.002221856,2.1,0,Pink
1206,0.194177045,0.091105958,10.9620429,0,Pink
1207,0.032719044,0.004523064,1.4,0,Pink
1208,0.004409737,0.0,0.4,0,Pink
1209,0.018997954,0.000449331,1.7,0,Pink
1210,0.032328976,0.002658292,1.8,0,Pink
1211,0.105384018,0.021732529,6.802419937,0,Pink
1212,1.083514985,9.92e-06,81.01758784,0,Pink
1213,16.72165792,11.687568,1118.583113,2,Lilac
1214,4.729009252,9.417235294,300.7288072,4,black
1215,7.7454069,13.11886289,429.667963,1,Rose pink
1216,1.077500844,4.394243336,80.84455186,0,Pink
1217,0.688324245,0.042685823,43.92542142,0,Pink
1218,0.84561883,0.035199177,63.86704949,0,Pink
1219,8.089009272,1.183392935,472.998438,1,Rose pink
1220,0.178862883,0.009301838,11.14901749,0,Pink
1221,22.92594271,4.537402558,1279.059075,2,Lilac
1222,0.303659698,0.012460639,19.0663695,0,Pink
1223,2.720089802,6.075456685,213.6677454,4,black
1224,0.195100605,0.045369506,10.18548207,0,Pink
1225,0.00100727,3.97e-06,0.03807,0,Pink
1226,1.162564599,6.136962312,75.13101117,0,Pink
1227,0.200186449,0.132766215,5.625569875,0,Pink
1228,0.054118004,0.044344765,0.513705749,0,Pink
1229,0.183373451,0.027880905,8.950379397,0,Pink
1230,0.197932913,0.006824272,15.18321594,0,Pink
1231,0.011253354,0.005207475,0.2,0,Pink
1232,0.009669227,0.0,0.5,0,Pink
1233,0.722682691,4.351427946,52.43706024,0,Pink
1234,0.319961639,0.097656965,14.14701735,0,Pink
1235,0.201101359,0.00277732,12.7303339,0,Pink
1236,0.034864022,0.0,2.002604983,0,Pink
1237,0.032899074,0.006258889,2.537554603,0,Pink
1238,0.025410004,0.015484303,1.135327315,0,Pink
1239,2.558998675,3.807539507,151.2661491,4,black
1240,0.012773819,2.98e-07,0.6,0,Pink
1241,0.021193192,0.004751201,0.7,0,Pink
1242,0.072228832,0.0,3.100427123,0,Pink
1243,0.03261845,0.000317408,2.4,0,Pink
1244,0.021662172,0.065941349,3.2,0,Pink
1245,0.064753978,0.004922502,4.074184617,0,Pink
1246,7.39225705,10.33899825,428.8833406,1,Rose pink
1247,0.145490363,0.005469175,7.25050153,0,Pink
1248,0.163963311,0.200274572,13.78813843,0,Pink
1249,0.582865067,0.014672202,35.34779438,0,Pink
1250,0.16453774,0.24111413,2.255028788,0,Pink
1251,0.055607285,0.015781129,2.600578762,0,Pink
1252,0.060033683,0.027056657,2.7011171,0,Pink
1253,4.285906891,2.654293572,248.2321717,4,black
1254,0.817076732,0.606497706,37.39178152,0,Pink
1255,0.067844041,0.008004633,4.4,0,Pink
1256,0.013484972,0.003569267,1.145470838,0,Pink
1257,0.965679802,6.352627531,65.41393393,0,Pink
1258,0.901128478,0.837640235,81.01189716,0,Pink
1259,0.109505897,0.056844245,7.578544289,0,Pink
1260,1.798259893,10.12356246,42.59444668,0,Pink
1261,0.586323413,2.470234104,29.34639474,0,Pink
1262,2.424205298,1.652895446,116.3504994,0,Pink
1263,0.043624821,0.0,2.7,0,Pink
1264,0.256346548,0.035867104,14.01710064,0,Pink
1265,0.077668334,0.115986574,4.19617599,0,Pink
1266,0.425621205,0.52918747,3.700419341,0,Pink
1267,0.642787284,0.505054683,29.26724834,0,Pink
1268,1.117174377,0.392681546,74.76826861,0,Pink
1269,3.908111783,2.916161694,309.5229636,4,black
1270,1.094902762,0.161391945,65.47504365,0,Pink
1271,0.466558638,0.001408498,33.4751922,0,Pink
1272,0.967566629,4.3613661,45.1849102,0,Pink
1273,0.039914325,0.008510502,2.7,0,Pink
1274,1.712877886,1.175177177,97.08787141,0,Pink
1276,0.008982365,0.000386841,0.8,0,Pink
1277,0.003112369,0.0,0.1,0,Pink
1278,0.005659857,0.0,0.4,0,Pink
1279,0.003449997,0.00022775,0.2,0,Pink
1280,0.00377673,0.000505869,0.2,0,Pink
1281,0.001493288,7.94e-05,0.09843,0,Pink
1282,6.941081177,25.35462147,404.8261228,1,Rose pink
1283,0.083482168,0.004424243,5.718096529,0,Pink
1284,0.016196687,0.0,0.9,0,Pink
1285,0.009079247,3.97e-05,1.2,0,Pink
1286,2.31657552,0.010049537,133.9790389,4,black
1287,0.830531036,0.280076645,40.96025093,0,Pink
1288,0.304041931,0.141159742,15.82095102,0,Pink
1289,0.004604257,9.92e-06,0.2,0,Pink
1290,0.01132425,0.0,0.7,0,Pink
1291,5.230577421,5.654772111,445.5445017,1,Rose pink
1292,9.390853415,1.533140837,504.4641264,1,Rose pink
1293,6.564266845,1.448968982,375.0056883,1,Rose pink
1294,0.219601728,0.038366692,13.00032662,0,Pink
1295,0.212428823,0.716481664,11.0,0,Pink
1296,0.03480116,0.035309725,2.0,0,Pink
1297,2.264474592,1.366958238,57.7935423,0,Pink
1298,1.274951383,0.598815542,45.18369009,0,Pink
1299,1.010974432,1.2384967,50.97431736,0,Pink
1300,4.374303887,0.468217477,267.3341318,4,black
1301,0.231480726,0.168319512,7.524087903,0,Pink
1302,0.101225392,0.033203206,5.053158389,0,Pink
1303,3.757459486,1.816404357,236.9723421,4,black
1304,0.051339875,0.0,4.9,0,Pink
1305,0.016270504,0.000920483,2.3,0,Pink
1306,0.001995766,0.0,0.1,0,Pink
1307,0.343547345,0.266453563,21.24762382,0,Pink
1308,4.07367026,1.138263009,233.2991988,4,black
1309,0.685333,2.543409243,48.91932629,0,Pink
1310,0.045715093,0.01207695,1.7,0,Pink
1311,6.142934792,3.497544305,341.4191937,4,black
1312,2.818466794,7.86847906,162.8919422,4,black
1313,9.806392081,7.805088523,585.0286959,1,Rose pink
1315,0.151646509,0.03580759,6.281632794,0,Pink
1316,2.110792306,2.548111166,117.5047608,0,Pink
1317,0.001213372,0.0,0.1,0,Pink
1318,3.168144688,7.964622001,131.6267082,4,black
1319,1.361507444,2.227717593,84.37667617,0,Pink
1320,0.283937105,0.783446939,17.00024276,0,Pink
1321,0.125179539,0.096916056,2.423983363,0,Pink
1322,0.173952346,0.138543299,10.18076132,0,Pink
1323,0.034254709,0.013681757,0.707268691,0,Pink
1324,0.096825094,0.042837194,4.612172485,0,Pink
1325,1.549746236,7.129614221,86.02878481,0,Pink
1326,0.193996338,3.758534061,9.433996735,0,Pink
1327,0.009342398,0.0,0.7,0,Pink
1328,3.386217321,3.727031321,156.319849,4,black
1329,0.13976686,0.045684968,10.23778008,0,Pink
1330,0.020794461,0.0,1.1,0,Pink
1331,5.504294667,11.37309261,386.6442858,1,Rose pink
1332,1.516538924,0.551757998,73.93613498,0,Pink
1333,0.540963171,2.213260671,40.05852112,0,Pink
1334,0.560708831,0.527876728,27.82673971,0,Pink
1335,0.806686272,0.625616371,46.89940912,0,Pink
1336,0.02349081,0.002838053,1.45270089,0,Pink
1337,1.119089221,0.082207664,66.31182698,0,Pink
1338,2.784362,0.519475593,138.7023908,4,black
1339,0.00963741,0.008206468,1.0,0,Pink
1340,0.056636093,3.95e-05,3.0,0,Pink
1341,0.012539087,0.0,0.6,0,Pink
1342,0.050943207,0.065612413,0.367068536,0,Pink
1343,0.224262717,0.656345123,12.49924128,0,Pink
1344,0.179382335,0.128080291,11.12803019,0,Pink
1345,0.063391687,0.018439286,4.238218136,0,Pink
1346,10.12692632,8.846278089,349.2826691,1,Rose pink
1347,0.002108205,0.0,0.1,0,Pink
1348,0.186514792,0.863490086,9.827422017,0,Pink
1349,0.790332354,0.390581874,47.05003179,0,Pink
1350,0.025015979,0.001090235,1.2,0,Pink
1351,0.272550897,0.594930645,13.96258374,0,Pink
1352,0.006674036,0.001146544,0.4,0,Pink
1353,0.011321931,6.92e-05,0.3,0,Pink
1354,0.052232502,0.00064246,3.900850645,0,Pink
1355,0.103346746,0.218958631,3.839235198,0,Pink
1356,13.76767716,19.41970512,575.6425478,1,Rose pink
1357,0.008912809,0.0,0.5,0,Pink
1358,0.005215118,0.001344224,0.3,0,Pink
1359,0.004189782,0.32843616,0.2,0,Pink
1360,1.259507642,0.334456074,64.69766896,0,Pink
1362,1.294913454,3.533489402,49.33507509,0,Pink
1363,0.001628371,4.94e-05,0.1,0,Pink
1364,0.035877621,0.462186847,1.553116783,0,Pink
1365,0.102352775,0.124064355,1.719635243,0,Pink
1366,0.185643287,0.08532432,6.657303239,0,Pink
1367,0.403751591,0.154995304,22.831814,0,Pink
1368,0.347498145,0.144768595,24.82756442,0,Pink
1369,0.125235658,2.97e-05,9.230284269,0,Pink
1370,1.833190516,1.360980926,118.5333316,0,Pink
1371,0.119365727,0.183717645,6.238240843,0,Pink
1372,0.86883363,1.122525799,59.46425167,0,Pink
1373,0.011180997,0.0,1.7,0,Pink
1374,0.002780198,0.000210529,0.1,0,Pink
1375,0.290483188,0.017188276,18.02436894,0,Pink
1376,0.534547637,1.232144832,24.7090954,0,Pink
1377,3.098145385,3.639232417,170.1375202,4,black
1378,0.129454501,0.038345039,6.203199521,0,Pink
1379,0.104911644,0.831753989,2.750287875,0,Pink
1380,0.008172143,1.98e-05,0.7,0,Pink
1381,0.092410141,0.00143318,6.013397021,0,Pink
1382,0.021360671,0.014533831,1.084625488,0,Pink
1383,0.118866523,0.03355618,5.200023468,0,Pink
1384,0.030581082,0.00596104,2.300010702,0,Pink
1385,1.34159553,0.472925187,60.0967108,0,Pink
1386,11.26002696,5.142336442,419.1628042,1,Rose pink
1387,0.045724348,0.535729547,2.29617599,0,Pink
1388,0.005630094,1.98e-05,0.3,0,Pink
1389,0.176563483,0.069436433,5.072265398,0,Pink
1390,14.01912244,5.519018469,858.9907918,2,Lilac
1391,0.133459808,0.04957064,6.7,0,Pink
1392,1.51043281,0.398300894,106.9720757,0,Pink
1393,0.003735968,9.88e-07,0.3,0,Pink
1394,0.034576793,0.002243668,2.2,0,Pink
1395,0.208157778,0.084670966,11.01149192,0,Pink
1396,0.034734555,0.005268172,1.4,0,Pink
1397,0.004685315,0.0,0.4,0,Pink
1398,0.023507376,0.000468502,1.6,0,Pink
1399,0.034866697,0.001502368,1.8,0,Pink
1400,0.130541381,0.023098908,7.103156316,0,Pink
1401,1.15588643,9.88e-06,80.26804814,0,Pink
1402,18.10034894,12.27091432,1208.587716,2,Lilac
1403,5.161712768,10.31023671,310.9805367,4,black
1404,8.018102812,12.99392418,448.4500723,1,Rose pink
1405,0.985451496,4.563362585,77.53116783,0,Pink
1406,0.676599723,0.0448803,44.91953452,0,Pink
1407,0.881773755,0.041276018,64.89326184,0,Pink
1408,7.97695786,1.099740674,468.4236074,1,Rose pink
1409,0.182176354,0.008813774,13.08082304,0,Pink
1410,22.75150943,4.177474346,1265.972009,2,Lilac
1411,0.292034193,0.008153621,20.41784949,0,Pink
1412,3.221516595,6.369852307,224.1689485,4,black
1413,0.196528663,0.0474432,11.38237042,0,Pink
1414,0.000919604,3.95e-06,0.03805,0,Pink
1415,1.235695227,5.98443798,75.34789499,0,Pink
1416,0.219693956,0.133658936,5.588775026,0,Pink
1417,0.053092482,0.043078654,0.539599125,0,Pink
1418,0.182144762,0.028427319,9.054015643,0,Pink
1419,0.175191234,0.005722836,13.18051878,0,Pink
1420,0.0135806,0.005475736,0.2,0,Pink
1421,0.00902487,0.0,0.6,0,Pink
1422,0.717909231,4.559564879,47.21046275,0,Pink
1423,0.352854998,0.110443712,14.27960144,0,Pink
1424,0.19760466,0.003004736,12.43750747,0,Pink
1425,0.035695579,0.0,2.302566583,0,Pink
1426,0.035111234,0.007037408,2.530136351,0,Pink
1427,0.025335214,0.015677647,1.143782467,0,Pink
1428,2.712640894,3.79330074,161.385958,4,black
1429,0.013235361,2.01e-05,0.8,0,Pink
1430,0.02440216,0.004655364,0.7,0,Pink
1431,0.078682967,0.0,2.900374527,0,Pink
1432,0.033886268,0.000336056,2.4,0,Pink
1433,0.02466349,0.032572296,2.8,0,Pink
1434,0.067208473,0.005173483,4.464778954,0,Pink
1435,7.518730295,9.964632523,444.9754709,1,Rose pink
1436,0.126602694,0.003498936,7.643408686,0,Pink
1437,0.17210548,0.232149032,14.70740212,0,Pink
1438,0.617213045,0.014538079,37.1484469,0,Pink
1439,0.183631159,0.25587967,2.294263986,0,Pink
1440,0.057221424,0.015428924,2.820516906,0,Pink
1441,0.059600522,0.027548755,2.598337048,0,Pink
1442,4.282351475,2.647562141,248.6027284,4,black
1443,0.820035828,0.646215946,37.46339944,0,Pink
1444,0.070668152,0.007788592,4.5,0,Pink
1445,0.014511297,0.003467647,1.119818826,0,Pink
1446,0.885254577,6.306148614,62.49852638,0,Pink
1447,0.826094894,0.755980011,76.71860558,0,Pink
1448,0.110749755,0.049842246,7.514257886,0,Pink
1449,1.967535461,9.919029772,38.92160677,0,Pink
1450,0.605395887,2.395256833,33.12818809,0,Pink
1451,2.502093824,1.655830342,129.5139245,4,black
1452,0.044929726,0.0,2.9,0,Pink
1453,0.241924562,0.03662022,14.01220896,0,Pink
1454,0.083704134,0.096263332,4.274646387,0,Pink
1455,0.427438879,0.527010687,3.700061157,0,Pink
1456,0.664442494,0.539198739,32.79303438,0,Pink
1457,1.143776958,0.420460618,74.00697265,0,Pink
1458,3.966884426,2.740779282,310.0793287,4,black
1459,1.106852583,0.169110297,60.24940712,0,Pink
1460,0.450271721,0.001620976,31.81906502,0,Pink
1461,1.05270858,5.108975645,50.47011172,0,Pink
1462,0.03887971,0.008935136,2.7,0,Pink
1463,1.690233664,1.160700065,101.4284771,0,Pink
1465,0.009183881,0.000426989,0.8,0,Pink
1466,0.003290683,0.0,0.2,0,Pink
1467,0.005851651,0.0,0.4,0,Pink
1468,0.003515536,0.000222258,0.2,0,Pink
1469,0.004030638,0.000515945,0.2,0,Pink
1470,0.001553833,9.88e-05,0.1,0,Pink
1471,7.160871089,24.58530788,406.1489182,1,Rose pink
1472,0.090017879,0.003752005,5.85104461,0,Pink
1473,0.013315694,0.0,1.2,0,Pink
1474,0.008574908,0.000177912,1.1,0,Pink
1475,2.515835469,0.010996241,139.9907667,4,black
1476,0.806300085,0.248761064,40.83041047,0,Pink
1477,0.303468006,0.139482595,16.0328545,0,Pink
1478,0.004908098,1.98e-05,0.2,0,Pink
1479,0.011486927,0.0,0.8,0,Pink
1480,5.531748087,5.665183307,455.6492147,1,Rose pink
1481,9.747244396,1.493043636,512.0359579,1,Rose pink
1482,6.739428705,1.441060042,367.7197579,1,Rose pink
1483,0.224872658,0.038814468,13.0001059,0,Pink
1484,0.225482819,0.876270408,12.0,0,Pink
1485,0.032534018,0.039747214,2.0,0,Pink
1486,2.281986175,1.418425316,59.15958539,0,Pink
1487,1.27452811,0.640762378,44.78441827,0,Pink
1488,1.043022165,1.165252761,51.27829616,0,Pink
1489,4.580627352,0.48013127,274.5019095,4,black
1490,0.218288791,0.172841698,7.53360823,0,Pink
1491,0.109606607,0.044996858,5.414392703,0,Pink
1492,3.882350932,1.886673399,231.8429546,4,black
1493,0.05912388,0.0,4.9,0,Pink
1494,0.019615067,0.000993342,2.3,0,Pink
1495,0.00170861,0.0,0.2,0,Pink
1496,0.306122457,0.243733286,20.15661413,0,Pink
1497,4.380019663,1.154049572,250.9449587,4,black
1498,0.655990332,2.7416842,38.4435284,0,Pink
1499,0.055154716,0.014391104,1.9,0,Pink
1500,6.444107087,3.496400217,361.4323512,1,Rose pink
1501,3.100596738,7.914941021,172.4964564,4,black
1502,9.458938756,7.327600767,589.2383719,1,Rose pink
1504,0.179492698,0.0803075,7.340428368,0,Pink
1505,2.109106373,2.650140914,121.4365389,4,black
1506,0.001967185,0.0,0.09691,0,Pink
1507,2.991490541,7.708444059,143.4968086,4,black
1508,1.482703452,2.26030772,90.90806637,0,Pink
1509,0.301475529,0.665973895,19.0001428,0,Pink
1510,0.118207314,0.094991464,2.33561666,0,Pink
1511,0.170869687,0.135933209,9.526334794,0,Pink
1512,0.058526483,0.014057641,1.160454789,0,Pink
1513,0.105744864,0.052526936,3.173024237,0,Pink
1514,1.677420114,7.178403007,87.28944471,0,Pink
1515,0.227374466,4.231843792,10.42826072,0,Pink
1516,0.009556925,0.0,0.690569119,0,Pink
1517,3.517494839,3.665090112,157.8722287,4,black
1518,0.134886151,0.04411912,11.15540358,0,Pink
1519,0.019534151,0.0,1.024105112,0,Pink
1520,5.505784818,11.46180711,396.8928898,1,Rose pink
1521,1.520124631,0.5524752,70.96233754,0,Pink
1522,0.579353365,2.466214641,31.14846486,0,Pink
1523,0.587176309,0.551433623,28.54626482,0,Pink
1524,0.872153079,0.693989707,47.92891948,0,Pink
1525,0.027698551,0.002776626,1.409851156,0,Pink
1526,1.13295228,0.081927758,59.5477521,0,Pink
1527,2.870437493,0.503448769,139.3142961,4,black
1528,0.009320491,0.009525926,1.073313812,0,Pink
1529,0.057919428,3.94e-05,3.303225783,0,Pink
1530,0.011995108,0.0,0.768531146,0,Pink
1531,0.052648296,0.069292377,0.338869663,0,Pink
1532,0.230186967,0.657705218,11.08751308,0,Pink
1533,0.202813607,0.145501183,11.33661238,0,Pink
1534,0.065942362,0.020265399,4.07774137,0,Pink
1535,10.52454099,9.221385882,362.9834626,1,Rose pink
1536,0.002265235,0.0,0.11115615,0,Pink
1537,0.191561704,0.827259426,10.18608644,0,Pink
1538,0.776449998,0.398565602,45.63965199,0,Pink
1539,0.027319447,0.001326082,1.347805637,0,Pink
1540,0.250212037,0.5562489,14.28872213,0,Pink
1541,0.004390202,0.001093794,0.209395776,0,Pink
1542,0.011474206,5.91e-05,0.360745456,0,Pink
1543,0.054820061,0.000610948,4.137174501,0,Pink
1544,0.104903174,0.219828595,4.315820519,0,Pink
1545,13.53821584,18.94403059,574.7540883,1,Rose pink
1546,0.009152626,0.0,0.469614249,0,Pink
1547,0.004216162,0.001340144,0.354199611,0,Pink
1548,0.004393579,0.29042208,0.297427198,0,Pink
1549,1.279643085,0.355240092,70.00730967,0,Pink
1551,1.28976147,3.926310828,48.8776574,0,Pink
1552,0.001659993,4.93e-05,0.12101908,0,Pink
1553,0.04083737,0.521960617,1.955736453,0,Pink
1554,0.09686283,0.115940643,1.778880395,0,Pink
1555,0.188044081,0.089096035,7.224134156,0,Pink
1556,0.407816332,0.161797265,20.45852391,0,Pink
1557,0.397509444,0.17017248,19.08467391,0,Pink
1558,0.129916509,0.000402791,8.849484022,0,Pink
1559,1.816864062,1.328940778,120.3458761,4,black
1560,0.131223168,0.203988068,6.013354819,0,Pink
1561,0.836382594,1.104580155,55.24770707,0,Pink
1562,0.01250318,0.0,0.982168865,0,Pink
1563,0.002503081,0.000200036,0.121246436,0,Pink
1564,0.288733062,0.013923702,18.62842825,0,Pink
1565,0.55818988,1.234508076,24.07690923,0,Pink
1566,3.21269699,3.818059923,172.367072,4,black
1567,0.127048916,0.042715656,6.203393617,0,Pink
1568,0.10331663,0.927279237,3.158755874,0,Pink
1569,0.005839353,3.94e-05,0.684580762,0,Pink
1570,0.096463242,0.001941238,6.343677309,0,Pink
1571,0.021282756,0.013984014,1.154990394,0,Pink
1572,0.124438379,0.032905795,5.601533213,0,Pink
1573,0.024143758,0.005952801,2.529045987,0,Pink
1574,1.311847129,0.504495748,58.13440759,0,Pink
1575,11.34765272,5.249035673,408.2421046,1,Rose pink
1576,0.046665957,0.546499095,2.371292719,0,Pink
1577,0.00584866,1.97e-05,0.457456946,0,Pink
1578,0.176630921,0.072465274,6.011908629,0,Pink
1579,14.29511818,5.352436411,832.2576096,2,Lilac
1580,0.157693447,0.073627702,6.675884551,0,Pink
1581,1.486201651,0.404614793,110.7827595,0,Pink
1582,0.003972544,9.85e-07,0.231333533,0,Pink
1583,0.032225677,0.002079194,2.443079243,0,Pink
1584,0.193324409,0.084814773,11.4732754,0,Pink
1585,0.035073652,0.005163496,1.338244321,0,Pink
1586,0.004563103,0.0,0.320253741,0,Pink
1587,0.022349861,0.000447372,1.519155927,0,Pink
1588,0.035128195,0.001763866,1.965478346,0,Pink
1589,0.129314356,0.02429011,7.982011697,0,Pink
1590,1.086368283,9.85e-06,84.58977897,0,Pink
1591,19.10974451,12.47611653,1313.504723,2,Lilac
1592,5.398309718,10.84370624,325.105592,4,black
1593,8.15089112,13.35542277,450.2576074,1,Rose pink
1594,1.097388208,5.184461489,84.76416946,0,Pink
1595,0.679734492,0.052773176,44.40871972,0,Pink
1596,0.861961757,0.052097545,67.22975023,0,Pink
1597,7.923375698,1.181953522,459.3781149,1,Rose pink
1598,0.154929344,0.010888303,13.29092592,0,Pink
1599,21.71766732,3.87547082,1276.600388,2,Lilac
1600,0.281328274,0.006977676,18.59028922,0,Pink
1601,3.668286489,6.455997411,251.7143999,4,black
1602,0.193984974,0.040765998,11.05091986,0,Pink
1603,0.001030035,4.93e-06,0.038273004,0,Pink
1604,1.326195401,6.292156186,62.66086755,0,Pink
1605,0.209756301,0.109646817,6.05825396,0,Pink
1606,0.060156261,0.047511566,0.589693599,0,Pink
1607,0.168156394,0.032835172,8.989954489,0,Pink
1608,0.226180334,0.003636126,12.09080811,0,Pink
1609,0.012302559,0.005754736,0.238412507,0,Pink
1610,0.007995725,0.0,0.746164258,0,Pink
1611,0.745320084,4.621350793,40.63656269,0,Pink
1612,0.366082389,0.112840954,15.57307677,0,Pink
1613,0.196707954,0.002778828,12.07027044,0,Pink
1614,0.031779593,0.0,2.274533079,0,Pink
1615,0.037200257,0.006818968,2.629232077,0,Pink
1616,0.028881199,0.017242806,0.950514969,0,Pink
1617,2.769089899,3.869756684,175.4225331,4,black
1618,0.014388957,2e-05,0.934580037,0,Pink
1619,0.029199899,0.005636488,0.670014525,0,Pink
1620,0.081487882,0.0,3.138710944,0,Pink
1621,0.034041718,0.000325182,2.133506078,0,Pink
1622,0.030333393,0.028092175,2.497262726,0,Pink
1623,0.069164269,0.005847364,4.682458562,0,Pink
1624,7.604817935,9.382774226,454.4403335,1,Rose pink
1625,0.130767865,0.00379379,6.717508077,0,Pink
1626,0.170081959,0.254745153,15.11497045,0,Pink
1627,0.637731538,0.014637786,35.15223746,0,Pink
1628,0.170817516,0.264008347,2.409893642,0,Pink
1629,0.060309896,0.014554358,3.016694682,0,Pink
1630,0.065991607,0.027680084,2.539958821,0,Pink
1631,4.241707136,2.884360142,249.7615511,4,black
1632,0.825158369,0.670896291,36.65282373,0,Pink
1633,0.071521777,0.012924252,4.010307626,0,Pink
1634,0.016128462,0.003702467,1.098771788,0,Pink
1635,1.0647434,5.930547964,56.86228195,0,Pink
1636,0.889732948,0.795874096,68.146105,0,Pink
1637,0.108809994,0.054940159,7.620568375,0,Pink
1638,1.938116577,10.12615737,41.66465631,0,Pink
1639,0.762065731,2.4981378,34.56179897,0,Pink
1640,2.487641024,1.6568999,138.8465245,4,black
1641,0.043093816,0.0,2.787540723,0,Pink
1642,0.283400304,0.038913446,14.00894384,0,Pink
1643,0.074454723,0.102075536,4.398709897,0,Pink
1644,0.440856644,0.543029373,3.752651172,0,Pink
1645,0.771566129,0.598826996,31.21404111,0,Pink
1646,1.212651981,0.444394796,70.58773588,0,Pink
1647,3.992210405,2.701670419,311.7689711,4,black
1648,1.067553047,0.152765743,58.94833955,0,Pink
1649,0.421511416,0.001537224,29.65370036,0,Pink
1650,1.141492385,5.854139165,53.01562491,0,Pink
1651,0.042565282,0.008957286,2.56222553,0,Pink
1652,1.656890526,1.188425776,92.72284035,0,Pink
1654,0.009663587,0.000681897,0.621246851,0,Pink
1655,0.003286951,0.0,0.273423163,0,Pink
1656,0.006014195,0.0,0.330942744,0,Pink
1657,0.003519243,0.000230938,0.165799136,0,Pink
1658,0.004134685,0.000524233,0.165868499,0,Pink
